  0.97541072E+01  0.35878051E-14
  0.97641109E+01  0.53229803E-14
  0.97741147E+01  0.78828609E-14
  0.97841184E+01  0.11652380E-13
  0.97941222E+01  0.17192775E-13
  0.98041259E+01  0.25320761E-13
  0.98141297E+01  0.37222522E-13
  0.98241334E+01  0.54617530E-13
  0.98341372E+01  0.79993460E-13
  0.98441409E+01  0.11694243E-12
  0.98541447E+01  0.17064128E-12
  0.98641484E+01  0.24853617E-12
  0.98741522E+01  0.36131657E-12
  0.98841560E+01  0.52429810E-12
  0.98941597E+01  0.75938194E-12
  0.99041635E+01  0.10978255E-11
  0.99141672E+01  0.15841527E-11
  0.99241710E+01  0.22816608E-11
  0.99341747E+01  0.32801610E-11
  0.99441785E+01  0.47068360E-11
  0.99541822E+01  0.67414392E-11
  0.99641860E+01  0.96375286E-11
  0.99741897E+01  0.13752071E-10
  0.99841935E+01  0.19586633E-10
  0.99941972E+01  0.27844574E-10
  0.10004201E+02  0.39510298E-10
  0.10014205E+02  0.55958851E-10
  0.10024208E+02  0.79107150E-10
  0.10034212E+02  0.11162226E-09
  0.10044216E+02  0.15720761E-09
  0.10054220E+02  0.22099552E-09
  0.10064223E+02  0.31008435E-09
  0.10074227E+02  0.43427207E-09
  0.10084231E+02  0.60705589E-09
  0.10094235E+02  0.84699163E-09
  0.10104239E+02  0.11795381E-08
  0.10114242E+02  0.16395547E-08
  0.10124246E+02  0.22746750E-08
  0.10134250E+02  0.31498557E-08
  0.10144254E+02  0.43534952E-08
  0.10154257E+02  0.60056452E-08
  0.10164261E+02  0.82690095E-08
  0.10174265E+02  0.11363640E-07
  0.10184269E+02  0.15586532E-07
  0.10194272E+02  0.21337693E-07
  0.10204276E+02  0.29154743E-07
  0.10214280E+02  0.39758749E-07
  0.10224284E+02  0.54114776E-07
  0.10234287E+02  0.73511742E-07
  0.10244291E+02  0.99667457E-07
  0.10254295E+02  0.13486649E-06
  0.10264299E+02  0.18214072E-06
  0.10274302E+02  0.24550520E-06
  0.10284306E+02  0.33026570E-06
  0.10294310E+02  0.44341848E-06
  0.10304314E+02  0.59416912E-06
  0.10314317E+02  0.79460384E-06
  0.10324321E+02  0.10605562E-05
  0.10334325E+02  0.14127233E-05
  0.10344329E+02  0.18780991E-05
  0.10354332E+02  0.24918107E-05
  0.10364336E+02  0.32994643E-05
  0.10374340E+02  0.43601339E-05
  0.10384344E+02  0.57501582E-05
  0.10394347E+02  0.75679509E-05
  0.10404351E+02  0.99400781E-05
  0.10414355E+02  0.13028914E-04
  0.10424359E+02  0.17042262E-04
  0.10434362E+02  0.22245404E-04
  0.10444366E+02  0.28976168E-04
  0.10454370E+02  0.37663715E-04
  0.10464374E+02  0.48851901E-04
  0.10474377E+02  0.63228283E-04
  0.10484381E+02  0.81660049E-04
  0.10494385E+02  0.10523840E-03
  0.10504389E+02  0.13533332E-03
  0.10514392E+02  0.17366083E-03
  0.10524396E+02  0.22236555E-03
  0.10534400E+02  0.28412144E-03
  0.10544404E+02  0.36225428E-03
  0.10554407E+02  0.46088984E-03
  0.10564411E+02  0.58513196E-03
  0.10574415E+02  0.74127521E-03
  0.10584419E+02  0.93705712E-03
  0.10594422E+02  0.11819553E-02
  0.10604426E+02  0.14875356E-02
  0.10614430E+02  0.18678580E-02
  0.10624434E+02  0.23399484E-02
  0.10634437E+02  0.29243484E-02
  0.10644441E+02  0.36457572E-02
  0.10654445E+02  0.45337925E-02
  0.10664449E+02  0.56239128E-02
  0.10674452E+02  0.69585788E-02
  0.10684456E+02  0.85887862E-02
  0.10694460E+02  0.10576161E-01
  0.10704464E+02  0.12995834E-01
  0.10714467E+02  0.15940197E-01
  0.10724471E+02  0.19523187E-01
  0.10734475E+02  0.23883867E-01
  0.10744479E+02  0.29186636E-01
  0.10754482E+02  0.35613898E-01
  0.10764486E+02  0.43346299E-01
  0.10774490E+02  0.52527028E-01
  0.10784494E+02  0.63211250E-01
  0.10794497E+02  0.75309188E-01
  0.10804501E+02  0.88539548E-01
  0.10814505E+02  0.10241437E+00
  0.10824509E+02  0.11627292E+00
  0.10834512E+02  0.20933899E+00
  0.10844516E+02  0.14099680E+00
  0.10854520E+02  0.15062268E+00
  0.10864524E+02  0.15798332E+00
  0.10874527E+02  0.16311971E+00
  0.10884531E+02  0.16633791E+00
  0.10894535E+02  0.16811307E+00
  0.10904539E+02  0.16897037E+00
  0.10914542E+02  0.16937982E+00
  0.10924546E+02  0.16969023E+00
  0.10934550E+02  0.17010970E+00
  0.10944554E+02  0.17072367E+00
  0.10954557E+02  0.17153284E+00
  0.10964561E+02  0.17249375E+00
  0.10974565E+02  0.17355060E+00
  0.10984569E+02  0.17465435E+00
  0.10994572E+02  0.17577043E+00
  0.11004576E+02  0.17687918E+00
  0.11014580E+02  0.17797265E+00
  0.11024584E+02  0.17905075E+00
  0.11034587E+02  0.18011786E+00
  0.11044591E+02  0.18118039E+00
  0.11054595E+02  0.18224517E+00
  0.11064599E+02  0.18331847E+00
  0.11074602E+02  0.18440537E+00
  0.11084606E+02  0.18550955E+00
  0.11094610E+02  0.18663328E+00
  0.11104614E+02  0.18777755E+00
  0.11114617E+02  0.18894238E+00
  0.11124621E+02  0.19012711E+00
  0.11134625E+02  0.19133075E+00
  0.11144629E+02  0.19255221E+00
  0.11154632E+02  0.19379056E+00
  0.11164636E+02  0.19504510E+00
  0.11174640E+02  0.19631547E+00
  0.11184644E+02  0.19760161E+00
  0.11194647E+02  0.19890373E+00
  0.11204651E+02  0.20022227E+00
  0.11214655E+02  0.20155778E+00
  0.11224659E+02  0.20291092E+00
  0.11234663E+02  0.20428236E+00
  0.11244666E+02  0.20567273E+00
  0.11254670E+02  0.20708265E+00
  0.11264674E+02  0.20851266E+00
  0.11274678E+02  0.20996326E+00
  0.11284681E+02  0.21143489E+00
  0.11294685E+02  0.21292795E+00
  0.11304689E+02  0.21444283E+00
  0.11314693E+02  0.21597991E+00
  0.11324696E+02  0.21753955E+00
  0.11334700E+02  0.21912216E+00
  0.11344704E+02  0.22072813E+00
  0.11354708E+02  0.22235791E+00
  0.11364711E+02  0.22401194E+00
  0.11374715E+02  0.22569072E+00
  0.11384719E+02  0.22739475E+00
  0.11394723E+02  0.22912457E+00
  0.11404726E+02  0.23088073E+00
  0.11414730E+02  0.23266379E+00
  0.11424734E+02  0.23447435E+00
  0.11434738E+02  0.23631301E+00
  0.11444741E+02  0.23818039E+00
  0.11454745E+02  0.24007712E+00
  0.11464749E+02  0.24200384E+00
  0.11474753E+02  0.24396121E+00
  0.11484756E+02  0.24594991E+00
  0.11494760E+02  0.24797062E+00
  0.11504764E+02  0.25002405E+00
  0.11514768E+02  0.25211092E+00
  0.11524771E+02  0.25423197E+00
  0.11534775E+02  0.25638796E+00
  0.11544779E+02  0.25857968E+00
  0.11554783E+02  0.26080791E+00
  0.11564786E+02  0.26307349E+00
  0.11574790E+02  0.26537725E+00
  0.11584794E+02  0.26772007E+00
  0.11594798E+02  0.27010282E+00
  0.11604801E+02  0.27252642E+00
  0.11614805E+02  0.27499181E+00
  0.11624809E+02  0.27749994E+00
  0.11634813E+02  0.28005179E+00
  0.11644816E+02  0.28264838E+00
  0.11654820E+02  0.28529073E+00
  0.11664824E+02  0.28797990E+00
  0.11674828E+02  0.29071698E+00
  0.11684831E+02  0.29350306E+00
  0.11694835E+02  0.29633930E+00
  0.11704839E+02  0.29922684E+00
  0.11714843E+02  0.30216687E+00
  0.11724846E+02  0.30516060E+00
  0.11734850E+02  0.30820928E+00
  0.11744854E+02  0.31131417E+00
  0.11754858E+02  0.31447656E+00
  0.11764861E+02  0.31769777E+00
  0.11774865E+02  0.32097915E+00
  0.11784869E+02  0.32432207E+00
  0.11794873E+02  0.32772792E+00
  0.11804876E+02  0.33119813E+00
  0.11814880E+02  0.33473415E+00
  0.11824884E+02  0.33833745E+00
  0.11834888E+02  0.34200954E+00
  0.11844891E+02  0.34575193E+00
  0.11854895E+02  0.34956617E+00
  0.11864899E+02  0.35345384E+00
  0.11874903E+02  0.35741654E+00
  0.11884906E+02  0.36145588E+00
  0.11894910E+02  0.36557351E+00
  0.11904914E+02  0.36977110E+00
  0.11914918E+02  0.37405035E+00
  0.11924921E+02  0.37841297E+00
  0.11934925E+02  0.38286073E+00
  0.11944929E+02  0.38739538E+00
  0.11954933E+02  0.39201875E+00
  0.11964936E+02  0.39673267E+00
  0.11974940E+02  0.40153902E+00
  0.11984944E+02  0.40643971E+00
  0.11994948E+02  0.41143672E+00
  0.12004951E+02  0.41653204E+00
  0.12014955E+02  0.42172776E+00
  0.12024959E+02  0.42702601E+00
  0.12034963E+02  0.43242900E+00
  0.12044966E+02  0.43793904E+00
  0.12054970E+02  0.44355854E+00
  0.12064974E+02  0.44929000E+00
  0.12074978E+02  0.45513609E+00
  0.12084981E+02  0.46109961E+00
  0.12094985E+02  0.46718355E+00
  0.12104989E+02  0.47339107E+00
  0.12114993E+02  0.47972557E+00
  0.12124996E+02  0.48619069E+00
  0.12135000E+02  0.49279036E+00
  0.12145004E+02  0.49952878E+00
  0.12155008E+02  0.50641052E+00
  0.12165011E+02  0.51344053E+00
  0.12175015E+02  0.52062417E+00
  0.12185019E+02  0.52796728E+00
  0.12195023E+02  0.53547622E+00
  0.12205026E+02  0.54315795E+00
  0.12215030E+02  0.55102007E+00
  0.12225034E+02  0.55907097E+00
  0.12235038E+02  0.56731981E+00
  0.12245041E+02  0.57577672E+00
  0.12255045E+02  0.58445285E+00
  0.12265049E+02  0.59336049E+00
  0.12275053E+02  0.60251321E+00
  0.12285056E+02  0.61192601E+00
  0.12295060E+02  0.62161543E+00
  0.12305064E+02  0.63159979E+00
  0.12315068E+02  0.64189938E+00
  0.12325072E+02  0.65253679E+00
  0.12335075E+02  0.66353721E+00
  0.12345079E+02  0.67492888E+00
  0.12355083E+02  0.68674367E+00
  0.12365087E+02  0.69901769E+00
  0.12375090E+02  0.71179211E+00
  0.12385094E+02  0.72511401E+00
  0.12395098E+02  0.73903749E+00
  0.12405102E+02  0.75362491E+00
  0.12415105E+02  0.76894838E+00
  0.12425109E+02  0.78509177E+00
  0.12435113E+02  0.80215330E+00
  0.12445117E+02  0.82024906E+00
  0.12455120E+02  0.83951790E+00
  0.12465124E+02  0.86012783E+00
  0.12475128E+02  0.88228457E+00
  0.12485132E+02  0.90624260E+00
  0.12495135E+02  0.93231933E+00
  0.12505139E+02  0.96091354E+00
  0.12515143E+02  0.99252947E+00
  0.12525147E+02  0.10278096E+01
  0.12535150E+02  0.10675815E+01
  0.12545154E+02  0.11129297E+01
  0.12555158E+02  0.11653163E+01
